comeback,raw_text,cleaned_text,label,source
NCTDREAM_WhenImWithYou,Semangattt streamingnyaaa dreamzensss,semangattt streamingnyaaa dreamzensss,?,youtube
NCTDREAM_WhenImWithYou,Happy Birthday Chenle,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,Beautifull song❤,beautiful song,?,youtube
NCTDREAM_WhenImWithYou,Happy birthday chenle..,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,❤,,?,youtube
NCTDREAM_WhenImWithYou,Sepi banget pada kemana nih?,sepi banget pada kemana nih,?,youtube
NCTDREAM_WhenImWithYou,morning,morn,?,youtube
NCTDREAM_WhenImWithYou,Omg omg,omg omg,?,youtube
NCTDREAM_WhenImWithYou,724,,?,youtube
NCTDREAM_WhenImWithYou,where are you guys 😭,guy,?,youtube
NCTDREAM_WhenImWithYou,723,,?,youtube
NCTDREAM_WhenImWithYou,happy chenle dayyy,happi chenl dayyy,?,youtube
NCTDREAM_WhenImWithYou,Pagii,pagii,?,youtube
NCTDREAM_WhenImWithYou,I'm still here,im still,?,youtube
NCTDREAM_WhenImWithYou,iyi ki doğdun Chenle,iyi ki dodun chenl,?,youtube
NCTDREAM_WhenImWithYou,HAPPY BIRTHDAY CHENLE,happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,Dünden beri 10M offf izlemeye devam edin arkadaşlar,dnden beri offf izlemey devam edin arkadalar,?,youtube
NCTDREAM_WhenImWithYou,"Congratulations NCT DREAM This Come Back Third Win In Show Champion , Music Bank And Music Core.",congratul nct dream come back third win show champion music bank music core,?,youtube
NCTDREAM_WhenImWithYou,Today is Chenle's birthday. Happy birthday Chenle.(⁠•⁠‿⁠•⁠),today chenl birthday happi birthday chenl,?,youtube
NCTDREAM_WhenImWithYou,"Bugün chenle'nun doğum günü 
iyi ki doğdun chenle:))))))",bugn chenlenun doum gn iyi ki dodun chenl,?,youtube
NCTDREAM_WhenImWithYou,Hari ini ke musik bank ga?,hari ini ke musik bank ga,?,youtube
NCTDREAM_WhenImWithYou,15M lets go,let go,?,youtube
NCTDREAM_WhenImWithYou,ill never get enough of jisung singing ‼,ill never get enough jisung sing,?,youtube
NCTDREAM_WhenImWithYou,<3 <3 <3 <3 <3 <3 <3,,?,youtube
NCTDREAM_WhenImWithYou,guys i think we need mass s+reaming !! this deserves so much more than i can express,guy think need mass sream deserv much express,?,youtube
NCTDREAM_WhenImWithYou,7Dream🔛🔝,dream,?,youtube
NCTDREAM_WhenImWithYou,Let's not stop streaming just because we hit 10M guys!,let stop stream hit guy,?,youtube
NCTDREAM_WhenImWithYou,nct dream best boys!! <33,nct dream best boy,?,youtube
NCTDREAM_WhenImWithYou,When im with you~,im,?,youtube
NCTDREAM_WhenImWithYou,Guys we need to make them win tomorrow at music bank! Chenle’s birthday and jaemin is a special mc!!,guy need make win tomorrow music bank chenl birthday jaemin special mc,?,youtube
NCTDREAM_WhenImWithYou,Happy 10M ♡,happi,?,youtube
NCTDREAM_WhenImWithYou,❤❤❤,,?,youtube
NCTDREAM_WhenImWithYou,One of the best albums ❤,one best album,?,youtube
NCTDREAM_WhenImWithYou,kenapa yaa susah banget naiknya,kenapa yaa susah banget naiknya,?,youtube
NCTDREAM_WhenImWithYou,streaming terus guys,stream teru guy,?,youtube
NCTDREAM_WhenImWithYou,🎉,,?,youtube
NCTDREAM_WhenImWithYou,I love Chenle's bridge so much,love chenl bridg much,?,youtube
NCTDREAM_WhenImWithYou,7 DREAM 🐯🦊🐶🐻🐰🐬🐹,dream,?,youtube
NCTDREAM_WhenImWithYou,sumpah berasa balik kpop era 2019 kebawah 😭❤,sumpah berasa balik kpop era kebawah,?,youtube
NCTDREAM_WhenImWithYou,Happy lele dayy,happi lele dayi,?,youtube
NCTDREAM_WhenImWithYou,2:45 the iconic chenle bridge,icon chenl bridg,?,youtube
NCTDREAM_WhenImWithYou,1:21 the puzzle pieces omg,puzzl piec omg,?,youtube
NCTDREAM_WhenImWithYou,did it fr33z3???,frz,?,youtube
NCTDREAM_WhenImWithYou,haechan 08 berapa? GANTENG BANGET,haechan berapa ganteng banget,?,youtube
ATEEZ_IceOnMyTeeth,tak akan pernah bosan layan album ateez!!!! mereka di peringkat yang berbeza!,tak akan pernah bosan layan album ateez mereka di peringkat yang berbeza,?,youtube
ATEEZ_IceOnMyTeeth,Not interested in a love call,interest love call,?,youtube
ATEEZ_IceOnMyTeeth,Oh my goodness FINEEE….I’ll stan them! 🖤,oh good fineeeil stan,?,youtube
ATEEZ_IceOnMyTeeth,33 leshgo,leshgo,?,youtube
ATEEZ_IceOnMyTeeth,Yunho is breathtaking,yunho breathtak,?,youtube
ATEEZ_IceOnMyTeeth,they're so cool,theyr cool,?,youtube
ATEEZ_IceOnMyTeeth,what a masterpiece,masterpiec,?,youtube
ATEEZ_IceOnMyTeeth,ang gwapo ng kantaaaaa,ang gwapo ng kantaaaaa,?,youtube
ATEEZ_IceOnMyTeeth,"shocks, pogiiiii",shock pogiiiii,?,youtube
ATEEZ_IceOnMyTeeth,I think it would make sense if they actually had ice in their teeth like a diamond grill,think would make sens actual ice teeth like diamond grill,?,youtube
ATEEZ_IceOnMyTeeth,"Last one for today, soon 14 days  keep fighting atinies :)",last one today soon day keep fight atini,?,youtube
ATEEZ_IceOnMyTeeth,😍,,?,youtube
ATEEZ_IceOnMyTeeth,Happy 32M GOOD MORNING 🌞🌄🎉🎉🎉,happi good morn,?,youtube
ATEEZ_IceOnMyTeeth,"Yeayyy 32M!
Good morning!",yeayyy good morn,?,youtube
ATEEZ_IceOnMyTeeth,"Happy 32M ☆
JAM♡",happi jam,?,youtube
ATEEZ_IceOnMyTeeth,"I hate this
Like why are they so f handsome , hot and fine?
They make me go crazy omg",hate like f handsom hot fine make go crazi omg,?,youtube
ATEEZ_IceOnMyTeeth,"you are playing a dangerous game, san….",play danger game san,?,youtube
ATEEZ_IceOnMyTeeth,Happy Thanksgiving to all Atinys who celebrate :-),happi thanksgiv atini celebr,?,youtube
ATEEZ_IceOnMyTeeth,Vamos sempre vendo e escutando esse mv incrível ❤🎉,vamo sempr vendo e escutando ess mv incrvel,?,youtube
ATEEZ_IceOnMyTeeth,"I need to get diamonds from my dentist stat, so San can slap me like that ❤🥲🤭🤤",need get diamond dentist stat san slap like,?,youtube
ATEEZ_IceOnMyTeeth,"Did you know about (S)ong (M)ingi punchline here? - ""Ice on my neck, draw a line on the name and take won and dollars"":
-W- - M upside down
$ - S + | on his necklace
P.S. from video 'mv review pirates searching for values that shine like diamonds' 😉",know song mingi punchlin ice neck draw line name take dollar w upsid necklac ps video mv review pirat search valu shine like diamond,?,youtube
ATEEZ_IceOnMyTeeth,Monkey 😈👿👿🤤💩,monkey,?,youtube
ATEEZ_IceOnMyTeeth,KİNGSSSSS,kingsssss,?,youtube
ATEEZ_IceOnMyTeeth,MY BOYS,boy,?,youtube
ATEEZ_IceOnMyTeeth,NO STOP PLEASE,stop pleas,?,youtube
ATEEZ_IceOnMyTeeth,ATİNY LETS GO 100M,atini let go,?,youtube
ATEEZ_IceOnMyTeeth,ATİNY FİGHTİNG,atini fight,?,youtube
ATEEZ_IceOnMyTeeth,Only 2k left for Wonderland to reach 136M gooooo,k left wonderland reach gooooo,?,youtube
ATEEZ_IceOnMyTeeth,Lets move on to 33 million soon! Fighting!,let move million soon fight,?,youtube
ATEEZ_IceOnMyTeeth,I hope they continue in this path,hope continu path,?,youtube
ATEEZ_IceOnMyTeeth,This mv is so beautiful and well produced,mv beauti well produc,?,youtube
ATEEZ_IceOnMyTeeth,I can’t wait,cant wait,?,youtube
ATEEZ_IceOnMyTeeth,I can feel their performance is going to be crazy,feel perform go crazi,?,youtube
ATEEZ_IceOnMyTeeth,Ateez are going to perform on Saturday at Melon music awards ! Let’s support them,ateez go perform saturday melon music award let support,?,youtube
ATEEZ_IceOnMyTeeth,Best K-pop song of the year ❤️‍🔥,best kpop song year,?,youtube
ATEEZ_IceOnMyTeeth,#54 top trending MV,top trend mv,?,youtube
ATEEZ_IceOnMyTeeth,If you'd like to know about a possible interpretation of IOMT check MV REVIEW Pirates searching for values that shine like diamonds,youd like know possibl interpret iomt check mv review pirat search valu shine like diamond,?,youtube
ATEEZ_IceOnMyTeeth,Rumbo a esos 35🎉,rumbo eso,?,youtube
ATEEZ_IceOnMyTeeth,"Theres something so intruiging about this group. I don't listen to kpop anymore, but they're making me get into it again",there someth intruig group dont listen kpop anymor theyr make get,?,youtube
ATEEZ_IceOnMyTeeth,Choi San im in love with you,choi san im love,?,youtube
ATEEZ_IceOnMyTeeth,Adictivo  <3,adictivo,?,youtube
ATEEZ_IceOnMyTeeth,Yay 32 million!,yay million,?,youtube
ATEEZ_IceOnMyTeeth,Wow!!! You guys are fantastic!!! Congrats!!! 🥰,wow guy fantast congrat,?,youtube
ATEEZ_IceOnMyTeeth,1:45  and  2:05 😳🫣😏,,?,youtube
ATEEZ_IceOnMyTeeth,EXO-L here to support these amazing boys <3 Kinda reminded me of exo honestly ^^,exol support amaz boy kinda remind exo honestli,?,youtube
ATEEZ_IceOnMyTeeth,Ateez's mansion,ateez mansion,?,youtube
ATEEZ_IceOnMyTeeth,NO COMMENT 🙃,comment,?,youtube
ATEEZ_IceOnMyTeeth,Happy 32m ❤,happi,?,youtube
ATEEZ_IceOnMyTeeth,❤❤❤❤,,?,youtube
ATEEZ_IceOnMyTeeth,Yes we did it 32M,ye,?,youtube
ATEEZ_IceOnMyTeeth,Finally 32M,final,?,youtube
ATEEZ_IceOnMyTeeth,"40 K Comentarios, si si si si ATINY PRESENT !!!",k comentario si si si si atini present,?,youtube
ATEEZ_IceOnMyTeeth,Yes! Happy 32M🎉,ye happi,?,youtube
ATEEZ_IceOnMyTeeth,"32M and + , We keep moving forward and taking this ship to the right destination, ATEEZ BREAKS THE LIMITS IN A BIG WAY EVERY TIME, cheer up Atiny",keep move forward take ship right destin ateez break limit big way everi time cheer atini,?,youtube
ATEEZ_IceOnMyTeeth,32 million is almost here!,million almost,?,youtube
ATEEZ_IceOnMyTeeth,This song deserves more likes please. This is a fucking GREAT SONG,song deserv like pleas fuck great song,?,youtube
ATEEZ_IceOnMyTeeth,Carat passing by ~,carat pass,?,youtube
ATEEZ_IceOnMyTeeth,Neredesiniz.....,neredesiniz,?,youtube
ATEEZ_IceOnMyTeeth,KESINI GARA GARA LUCINTA LUNA😂,kesini gara gara lucinta luna,?,youtube
ATEEZ_IceOnMyTeeth,Eyes on my ATEEZ....,eye ateez,?,youtube
ATEEZ_IceOnMyTeeth,"Good night IOMT! 
See you in the morning! <3",good night iomt see morn,?,youtube
ATEEZ_IceOnMyTeeth,This is one of ateez's best mvs ever,one ateez best mv ever,?,youtube
ATEEZ_IceOnMyTeeth,*------Atiny Fighting!!!!!-*,atini fight,?,youtube
ATEEZ_IceOnMyTeeth,ATEEZ in their Mafia era !,ateez mafia era,?,youtube
ATEEZ_IceOnMyTeeth,Mannnnn this is the soty,mannnnn soti,?,youtube
ATEEZ_IceOnMyTeeth,Who's doing that background vocals. Goes hard asl,who background vocal goe hard asl,?,youtube
ATEEZ_IceOnMyTeeth,32 million coming soon!,million come soon,?,youtube
ATEEZ_IceOnMyTeeth,2:34 este homem me mata kkkk,est homem mata kkkk,?,youtube
ATEEZ_IceOnMyTeeth,Wow. Love this song and the violin sounds sooo cool❤,wow love song violin sound sooo cool,?,youtube
ATEEZ_IceOnMyTeeth,ΑΨΟΓΟ!!!,,?,youtube
ATEEZ_IceOnMyTeeth,kq know what are the best group they have,kq know best group,?,youtube
ATEEZ_IceOnMyTeeth,972,,?,youtube
ATEEZ_IceOnMyTeeth,"Ice on my teeth❌
Ice om ATEEZ✅",ice teeth ice om ateez,?,youtube
ATEEZ_IceOnMyTeeth,So good,good,?,youtube
ATEEZ_IceOnMyTeeth,keep streaming atiny ! <3,keep stream atini,?,youtube
ATEEZ_IceOnMyTeeth,509k likes,k like,?,youtube
ATEEZ_IceOnMyTeeth,so close to 32M !!,close,?,youtube
ATEEZ_IceOnMyTeeth,31M !,,?,youtube
ATEEZ_IceOnMyTeeth,"I mentioned it when the mv came out but I repeat it because even today I can't get over this part 
0:24 *-Yunho hits differently literally-* , I love how he does that movement simulating playing tennis and how he moves, I don't know, I simply LOVE IT!!!.",mention mv came repeat even today cant get part yunho hit differ liter love movement simul play tenni move dont know simpli love,?,youtube
ATEEZ_IceOnMyTeeth,1:12 obsessed😮‍💨,obsess,?,youtube
ATEEZ_IceOnMyTeeth,I love ❤️ it,love,?,youtube
ATEEZ_IceOnMyTeeth,Wooooh wooooh wooooh :),wooooh wooooh wooooh,?,youtube
ATEEZ_IceOnMyTeeth,Dêem vizu pro ateez comprar uma merendinha 🤝,dem vizu pro ateez comprar uma merendinha,?,youtube
ATEEZ_IceOnMyTeeth,"It's confirmed. Seonghwa has a duck snow shaper. 
Just saw his insta posts. 😊🌟🦆",confirm seonghwa duck snow shaper saw insta post,?,youtube
ATEEZ_IceOnMyTeeth,san this era is INSANE,san era insan,?,youtube
ATEEZ_IceOnMyTeeth,"ATEEZ❤
🖤🖤🖤🖤🖤🖤🖤🖤    LA GRANDE CLASSE 💯💢💥👋🫶👍👏👏👏👏👏👏",ateez la grand class,?,youtube
ATEEZ_IceOnMyTeeth,"Sorry I'm not their fan, but I want to know who they are?
0:59 and 2:23",sorri im fan want know,?,youtube
ATEEZ_IceOnMyTeeth,"938☆
Here from Jongho's Tell Me That You Love Me cover",jongho tell love cover,?,youtube
ATEEZ_IceOnMyTeeth,"XG are amazing! Kard have more of the fusion, ATEEZ have loads of bangers, bouncy, guerilla fireworks, Taemin is a solo artist from a 2nd gen group called Shinee",xg amaz kard fusion ateez load banger bounci guerilla firework taemin solo artist nd gen group call shine,?,youtube
ATEEZ_IceOnMyTeeth,"THIS DRIPPP THO 
KILLAZ TO MY HEART 💁💁💁",drippp tho killaz heart,?,youtube
ATEEZ_IceOnMyTeeth,Let's go guerrillas !!!,let go guerrilla,?,youtube
ATEEZ_IceOnMyTeeth,I think i am gonna stan ateez should i ????,think gonna stan ateez,?,youtube
ATEEZ_IceOnMyTeeth,1:47 nd 1:56  names ??,nd name,?,youtube
ATEEZ_IceOnMyTeeth,"DAMN I WAS NEVER INTO ATEEZ, BUT I GUESS I AM NOW???!!!!!???",damn never ateez guess,?,youtube
ATEEZ_IceOnMyTeeth,"Let's go for those 32M and +, cheer up Atiny",let go cheer atini,?,youtube
ATEEZ_IceOnMyTeeth,"916k
Carat visiting",k carat visit,?,youtube
ATEEZ_IceOnMyTeeth,Your comeback this time made me excited. and felt strange at the same time But of course I really liked it. It's a comeback that I probably liked the most and will like even more,comeback time made excit felt strang time cours realli like comeback probabl like like even,?,youtube
ATEEZ_IceOnMyTeeth,this song is so good,song good,?,youtube
ATEEZ_IceOnMyTeeth,32M fighting,fight,?,youtube
ATEEZ_IceOnMyTeeth,"31.9M

ateez can still win wins",ateez still win win,?,youtube
ATEEZ_IceOnMyTeeth,Make a move to 32,make move,?,youtube
ATEEZ_IceOnMyTeeth,ICE ON MY TEETH,ice teeth,?,youtube
ATEEZ_IceOnMyTeeth,"Almost 32m, let's go ♡♡♡",almost let go,?,youtube
ATEEZ_IceOnMyTeeth,Carat passing by ~,carat pass,?,youtube
ATEEZ_IceOnMyTeeth,Almost 2 weeks since this song and MV came out and I am still obsessed !!!!,almost week sinc song mv came still obsess,?,youtube
ATEEZ_IceOnMyTeeth,kayanya gw mulai suka ateez deh❤,kayanya gw mulai suka ateez deh,?,youtube
ATEEZ_IceOnMyTeeth,Hongjoong and Yunho winked 😍 They make my heart flutter. ~,hongjoong yunho wink make heart flutter,?,youtube
ATEEZ_IceOnMyTeeth,31 870... Selfish Waltz!,selfish waltz,?,youtube
ATEEZ_IceOnMyTeeth,a carat passing by! i have NO idea whats going on w the mv storyline bc idk the lore but this is a crazy good song and am definitely gonna be listening to it a LOT,carat pass idea what go w mv storylin bc idk lore crazi good song definit gonna listen lot,?,youtube
ATEEZ_IceOnMyTeeth,I mean its a masterpiece alright ❤❤❤,mean masterpiec alright,?,youtube
ATEEZ_IceOnMyTeeth,They so smooth with it,smooth,?,youtube
ATEEZ_IceOnMyTeeth,"Hello❤Atinys
Ice on my teeth🧊
JAM here",helloatini ice teeth jam,?,youtube
ATEEZ_IceOnMyTeeth,Sannnnnnnn,sannnnnnnn,?,youtube
ATEEZ_IceOnMyTeeth,"Baby atinies have you checked their debut songs  Pirate king and Treasure ??? When they had nothing but passion and determination !!! Go and check, you'll see their growth",babi atini check debut song pirat king treasur noth passion determin go check youll see growth,?,youtube
ATEEZ_IceOnMyTeeth,but the mv is very goooodddd!!!!,mv goooodddd,?,youtube
ATEEZ_IceOnMyTeeth,emm yunho...is bias wrecking me.. help,emm yunhoi bia wreck help,?,youtube
ATEEZ_IceOnMyTeeth,Violin heaven,violin heaven,?,youtube
ATEEZ_IceOnMyTeeth,839 k,k,?,youtube
ATEEZ_IceOnMyTeeth,Choice back again ♡,choic back,?,youtube
ATEEZ_IceOnMyTeeth,828.723,,?,youtube
ATEEZ_IceOnMyTeeth,"825☆
Here from Wooyoung & Choha's IOMT challenge reel. It has one of the highest, if not the highest, number of views on YT. Wished that people stop being lazy and just find out for themselves who she is (hello! Hashtags exist for a reason. Google is free) and then leave nice comments appropriate for her age. Atinys pls dont be dumb. 😤",wooyoung choha iomt challeng reel one highest highest number view yt wish peopl stop lazi find hello hashtag exist reason googl free leav nice comment appropri age atini pl dont dumb,?,youtube
ATEEZ_IceOnMyTeeth,Vampire Vibe 🔥,vampir vibe,?,youtube
ATEEZ_IceOnMyTeeth,keep streaming guys 🤗😘😘,keep stream guy,?,youtube
ATEEZ_IceOnMyTeeth,"Hongjoong, Seonghwa, Yunho, Yeosang, San, Mingi, Wooyoung, Jongho so handsome boys...!",hongjoong seonghwa yunho yeosang san mingi wooyoung jongho handsom boy,?,youtube
ATEEZ_IceOnMyTeeth,Love Ateez so much!!!,love ateez much,?,youtube
ATEEZ_IceOnMyTeeth,I AM LIVING FOR THIS AESTHETIC 😭 IT MAKES MY CHEST TINGLE,live aesthet make chest tingl,?,youtube
ATEEZ_IceOnMyTeeth,803,,?,youtube
ATEEZ_IceOnMyTeeth,Kings!!,king,?,youtube
ATEEZ_IceOnMyTeeth,"Ignorenme, vengo de tiktok 😅",ignorenm vengo de tiktok,?,youtube
ATEEZ_IceOnMyTeeth,Today~Ice on my path~❤,todayic path,?,youtube
ATEEZ_IceOnMyTeeth,They all look just like a mafia 🗿,look like mafia,?,youtube
ATEEZ_IceOnMyTeeth,Cub is passing by. Good evening!,cub pass good even,?,youtube
ATEEZ_IceOnMyTeeth,My white tee :),white tee,?,youtube
ATEEZ_IceOnMyTeeth,The best song of ATEEZ in my mind,best song ateez mind,?,youtube
ATEEZ_IceOnMyTeeth,GOD I LOVE IT,god love,?,youtube
ATEEZ_IceOnMyTeeth,Yang kesini karna ngeliat di vidio sebelah ada lucunya Luna   ngacunggg😁,yang kesini karna ngeliat di vidio sebelah ada lucunya luna ngacunggg,?,youtube
ATEEZ_IceOnMyTeeth,THEY'RE ALWAYS KILLED IT,theyr alway kill,?,youtube
ATEEZ_IceOnMyTeeth,I LOVE THE INSTRUMENT,love instrument,?,youtube
ATEEZ_IceOnMyTeeth,im not fine yall,im fine yall,?,youtube
ATEEZ_IceOnMyTeeth,SAN? SEONGHWA? WOOYOUNG? MINGI? HONGJOONG? YUNHO? JONGHO? YEOSANG? AJKANSHSSHH😭😭😭,san seonghwa wooyoung mingi hongjoong yunho jongho yeosang ajkanshsshh,?,youtube
ATEEZ_IceOnMyTeeth,Happy Thursday! Starting my Thanksgiving with Ateez as the main course. Many thanks to Atiny and friends helping stream IOMT. ♥️🥂,happi thursday start thanksgiv ateez main cours mani thank atini friend help stream iomt,?,youtube
ATEEZ_IceOnMyTeeth,Love chocolate too ^^,love chocol,?,youtube
ATEEZ_IceOnMyTeeth,Hace mucho fríooooo,hace mucho frooooo,?,youtube
ATEEZ_IceOnMyTeeth,DALE ATINYYYYY,dale atinyyyyi,?,youtube
ATEEZ_IceOnMyTeeth,"YOOOO!!!! SAN EXCUSE ME,???",yoooo san excus,?,youtube
ATEEZ_IceOnMyTeeth,I love very this song ❤,love song,?,youtube
ATEEZ_IceOnMyTeeth,[1:17] ICE ON MY TEETH CENTRE JUNG WOOYOUNG🌡,ice teeth centr jung wooyoung,?,youtube
ATEEZ_IceOnMyTeeth,Ateez pre choruses never disappoint man-!,ateez pre chorus never disappoint man,?,youtube
ATEEZ_IceOnMyTeeth,"[2:40] SH!!TT the whispered ""SMACK IT"" AND ""YOU'RE THE ONE I'M TRYING TO FINISH"" with SAN shoulders scene....DAWG!! ATEEZ! 🛐🛐",shtt whisper smack your one im tri finish san shoulder scenedawg ateez,?,youtube
ATEEZ_IceOnMyTeeth,Mafiatiny present 😉,mafiatini present,?,youtube
ATEEZ_IceOnMyTeeth,[2:50] THE POWER THEY HOLD IS INSANE!,power hold insan,?,youtube
ATEEZ_IceOnMyTeeth,"Ice on my teeth,ice on my tee
Ice on my teeth, on my white tee",ice teethic tee ice teeth white tee,?,youtube
ATEEZ_IceOnMyTeeth,[0:16] NOW THIS IS HOW YOU START A SONG!,start song,?,youtube
ATEEZ_IceOnMyTeeth,"753k
Have a wonderful Thursday, Atiny. Jensetter here!💙
Mantra x Ice On My Teeth",k wonder thursday atini jensett mantra x ice teeth,?,youtube
ATEEZ_IceOnMyTeeth,Join stationhead for streeming party Atinys🥰,join stationhead streem parti atini,?,youtube
ATEEZ_IceOnMyTeeth,"I found out that ATEEZ was a finalist for BBMAs! ✨✨
I v0ted for them ☺❤ (JAM♡）",found ateez finalist bbma vted jam,?,youtube
ATEEZ_IceOnMyTeeth,Hj 🎉,hj,?,youtube
ATEEZ_IceOnMyTeeth,SAN GOSHHHHHH!!!,san goshhhhhh,?,youtube
ATEEZ_IceOnMyTeeth,THIS MV IS ACTUALLY FANTASTIC & MAGNIFICENT!,mv actual fantast magnific,?,youtube
ATEEZ_IceOnMyTeeth,DAYUMMM!!,dayummm,?,youtube
ATEEZ_IceOnMyTeeth,Ice on My teeth,ice teeth,?,youtube
